employee_id,employee_name,hire_date,branch_id,coach,target_ratio,rate,status,termination_date,termination_reason,employee_type,labour_category,partner
10630,Dana Cruz MD,2007-02-01,1-80,Unknown,45,140,Terminated,2010-08-01,,Permanent - Salary,Administration Finance & HR,0
10631,Jeffrey French,1988-05-01,1-60,Francis Ford,0,370,Terminated,2009-12-01,,Permanent - Salary,Engineering & Technical,0
10632,Emily George,2008-05-01,1-40,Carol Jackson,0,150,Terminated,2010-02-01,,Permanent - Salary,Engineering & Technical,0
10633,Erika Smith,2006-02-01,1-40,Margaret Lawson,85,225,Terminated,2011-05-01,,Permanent - Salary,Planning,0
10634,David Turner,2001-06-01,1-20,Unknown,90,210,Terminated,2012-05-01,,Permanent - Salary,Engineering & Technical,0
10635,Matthew Fisher,2002-07-01,1-70,Christian Chan,0,235,Terminated,2010-09-01,,Permanent - Salary,Landscape Architecture,0
10636,Christy Colon,2012-10-01,1-20,Eugene Marshall,0,140,Terminated,2012-11-01,,Permanent - Salary,Administration Finance & HR,0
10637,Justin Collins,2011-05-01,1-40,Unknown,90,170,Terminated,2011-10-01,,Permanent - Salary,Engineering & Technical,0
10638,Samantha Espinoza,2010-08-01,1-10,Brittney Banks,65,290,Terminated,2012-07-01,,Permanent - Salary,Engineering & Technical,0
10639,Joseph Ward,2012-07-01,1-40,Carol Jackson,95,245,Terminated,2012-07-01,,Permanent - Salary,Engineering & Technical,0
10640,Steven Wolfe,2007-02-01,1-40,Alisha Blackwell,80,285,Terminated,2012-03-01,,Permanent - Salary,Planning,0
10641,Anthony Morales,2004-06-01,1-40,Carol Jackson,0,260,Terminated,2010-06-01,,Permanent - Salary,Engineering & Technical,0
10642,Anna Melton,2023-10-01,1-55,Tyler Wilkins,65,320,Active,,,Permanent - Salary,Planning,0
10643,John Jones,2003-09-01,1-40,Carol Jackson,0,290,Terminated,2010-08-01,,Permanent - Salary,Engineering & Technical,0
10644,Hannah Johnson,2008-08-01,1-60,Melissa Hood,80,240,Terminated,2011-04-01,,Permanent - Salary,Engineering & Technical,0
10645,Hector Larsen,2010-02-01,1-00,Terry Sullivan,0,165,Terminated,2010-10-01,,Permanent - Salary,Administration Finance & HR,0
10646,Brian Taylor,2009-06-01,1-60,Marcia Haynes DDS,50,105,Terminated,2010-08-01,,Permanent - Salary,Administration Finance & HR,0
10647,Richard Gonzales,2012-06-01,1-20,Unknown,0,135,Terminated,2012-08-01,,Permanent - Salary,Engineering & Technical,0
10648,Sarah Buchanan,2012-05-01,1-20,Eugene Marshall,0,260,Terminated,2012-08-01,,Permanent - Salary,Engineering & Technical,0
10649,Aaron Price,2002-03-01,1-00,Michael Crawford,0,100,Terminated,2011-08-01,,Permanent - Salary,Administration Finance & HR,0
10650,April Mcneil,2007-05-01,1-20,Breanna Velasquez,90,195,Terminated,2012-02-01,,Permanent - Salary,Engineering & Technical,0
10651,Jeffrey Stewart,2010-01-01,1-80,Tiffany Hardin,45,170,Terminated,2012-01-01,,Permanent - Salary,Administration Finance & HR,0
10652,Jessica Adkins,2011-06-01,1-40,Unknown,75,290,Active,,,Permanent - Salary,Landscape Architecture,0
10653,Thomas Thompson MD,2012-01-01,1-20,Eugene Marshall,0,150,Terminated,2012-06-01,,Permanent - Salary,Project Management & Consulting,0
10654,Mandy Ray DDS,2007-09-01,1-10,Michelle Weaver,65,150,Terminated,2011-07-01,,Permanent - Salary,Project Management & Consulting,0
10655,Randy Bryant,2008-09-01,1-60,Elizabeth Klein,90,140,Terminated,2011-04-01,,Permanent - Salary,Engineering & Technical,0
10656,Carl Miller,2009-01-01,1-10,Brittney Banks,85,145,Terminated,2012-01-01,,Permanent - Salary,Engineering & Technical,0
10657,Brenda Kim,2011-01-01,1-20,Eugene Marshall,20,95,Terminated,2011-11-01,,Permanent - Salary,Administration Finance & HR,0
10658,Jason Lynch,2012-11-01,1-00,Thomas Patel,0,180,Terminated,2013-02-01,,Permanent - Salary,Communications IT & Design,0
10659,Meagan Maddox,2009-09-01,1-60,Francis Ford,0,115,Terminated,2010-09-01,,Permanent - Salary,Engineering & Technical,0
10660,Louis Weaver,1990-02-01,1-40,Unknown,90,335,Terminated,2012-06-01,,Subcontractors,Engineering & Technical,0
10661,William Russell,2010-02-01,1-40,Adam Walker,90,185,Terminated,2012-01-01,,Permanent - Salary,Engineering & Technical,0
10662,David Martin,1999-02-01,1-60,Marcia Haynes DDS,90,150,Terminated,2012-05-01,,Permanent - Salary,Engineering & Technical,0
10663,James Mcdonald,2005-06-01,1-70,Christian Chan,0,215,Terminated,2010-09-01,,Permanent - Salary,Project Management & Consulting,0
10664,Christopher White,2009-11-01,1-70,Christian Chan,10,90,Terminated,2011-05-01,,Permanent - Salary,Administration Finance & HR,0
10665,Kayla Thompson,2006-10-01,1-40,Margaret Lawson,5,165,Terminated,2011-02-01,,Permanent - Salary,Administration Finance & HR,0
10666,Kyle Bernard,2010-05-01,1-80,Toni Anderson,80,345,Terminated,2011-06-01,,Permanent - Salary,Engineering & Technical,0
10667,Tonya Mills,2010-07-01,1-10,Kevin Rivera,60,140,Terminated,2011-05-01,,Permanent - Salary,Project Management & Consulting,0
10668,Timothy Ellison,2014-10-01,1-20,Mrs. Mary Brown,85,245,Terminated,2015-04-01,,Permanent - Salary,Engineering & Technical,0
10669,Jenny Harris,2010-04-01,1-10,Marc Page,75,390,Terminated,2012-03-01,,Permanent - Salary,Engineering & Technical,0
10670,Rachel Perez,2011-01-01,1-70,Sarah Baker,85,235,Terminated,2011-04-01,,Permanent - Salary,Engineering & Technical,0
10671,Richard Lewis,2012-02-01,1-40,Cynthia Hanson,0,235,Terminated,2012-07-01,,Permanent - Salary,Project Management & Consulting,0
10672,John Haynes,2002-04-01,1-40,Carol Jackson,0,155,Terminated,2010-03-01,,Permanent - Salary,Administration Finance & HR,0
10673,Jessica Scott,2007-04-01,1-00,Kylie Palmer,0,490,Terminated,2002-12-01,,Permanent - Salary,Project Management & Consulting,0
10674,Francis Ford,2007-07-01,1-60,Francis Ford,0,180,Terminated,2009-11-01,,Permanent - Salary,Administration Finance & HR,0
10675,Christian Zavala,2007-03-01,1-10,Ashley Bush DDS,85,155,Terminated,2012-07-01,,Permanent - Salary,Planning,0
10676,Timothy Kidd,2006-03-01,1-70,Zoe Mcintyre,85,235,Terminated,2011-11-01,,Permanent - Salary,Engineering & Technical,0
10677,Aaron Sanders,2003-08-01,1-00,Tamara Avila,0,175,Terminated,2011-07-01,,Permanent - Salary,Administration Finance & HR,0
10678,David Callahan,2008-05-01,1-40,Unknown,90,200,Terminated,2012-10-01,,Permanent - Salary,Engineering & Technical,0
10679,Austin Simpson,2013-05-01,1-20,Eugene Marshall,90,225,Terminated,2020-05-01,Dismissal,Permanent - Salary,Engineering & Technical,0
10680,Jesse Wilson,2009-06-01,1-20,Eugene Marshall,20,130,Terminated,2011-12-01,,Permanent - Salary,Administration Finance & HR,0
10681,Shane Lynch,2010-04-01,1-10,Christian Chan,10,115,Terminated,2010-10-01,,Permanent - Salary,Administration Finance & HR,0
10682,Cathy Brandt PhD,1976-03-01,1-70,Zoe Mcintyre,95,285,Terminated,,,Subcontractors,Engineering & Technical,0
10683,Joseph Freeman,1977-06-01,1-70,Phillip Wallace,75,280,Terminated,2018-05-01,,Permanent - Salary,Engineering & Technical,0
10684,Melinda Simmons,1980-09-01,1-40,Krista Mcintyre,59,350,Terminated,2013-04-01,,Permanent - Salary,Planning,0
10685,Michael Blackwell,1983-06-01,1-00,Tamara Avila,0,400,Terminated,2017-10-01,,Permanent - Salary,Project Management & Consulting,1
10686,Charles Anderson,2019-03-01,1-10,Unknown,50,420,Terminated,2019-12-01,,Temporary - Other Hourly,Engineering & Technical,0
10687,Carolyn Mcgee,1985-06-01,1-70,Christian Chan,70,310,Terminated,2016-07-01,,Subcontractors,Landscape Architecture,1
10688,Anna Noble,1985-08-01,1-00,Sarah Rivas,0,185,Terminated,2018-06-01,,Permanent - Salary,Administration Finance & HR,0
10689,Elizabeth Carr,1986-06-01,1-10,Michael Blackwell,50,465,Active,2023-01-01,,Subcontractors,Planning,0
10690,Aaron Davis,1986-07-01,1-70,Thomas Patel,100,445,Terminated,2022-11-01,Voluntary,Temporary - Term,Engineering & Technical,0
10691,Franklin Clark,1987-10-01,1-10,Unknown,75,375,Terminated,2015-10-01,,Subcontractors,Engineering & Technical,0
10692,Zachary Gray,1988-05-01,1-70,Thomas Patel,100,250,Terminated,,,Subcontractors,Engineering & Technical,1
10693,Luke Rojas,1988-05-01,1-70,Thomas Patel,100,415,Terminated,,,Subcontractors,Engineering & Technical,1
10694,Kari Jackson,1988-05-01,1-40,Alisha Blackwell,41,205,Terminated,2013-04-01,,Permanent - Salary,Project Management & Consulting,0
10695,Sabrina Haney,1980-04-01,1-10,Michael Blackwell,75,350,Terminated,2018-06-01,,Subcontractors,Engineering & Technical,0
10696,John Mcgee,1989-06-01,1-40,Krista Mcintyre,25,590,Active,,,Permanent - Salary,Engineering & Technical,1
10697,Kenneth Hall,1989-09-01,1-10,Unknown,50,420,Terminated,2013-01-01,,Subcontractors,Engineering & Technical,0
10698,Jennifer Reynolds,1992-08-01,1-70,Denise Thompson,65,440,Terminated,2021-12-01,Retired,Temporary - Term,Engineering & Technical,0
10699,Christian Chan,1994-04-01,1-70,Phillip Wallace,0,205,Terminated,2015-12-01,,Permanent - Salary,Administration Finance & HR,0
10700,Robert Harris,1994-06-01,1-00,Kylie Palmer,0,900,Active,,,Permanent - Salary,Project Management & Consulting,1
10701,Thomas Patel,1994-10-01,1-70,Robert Harris,70,390,Terminated,2021-08-01,Voluntary,Permanent - Salary,Project Management & Consulting,1
10702,Jessica Richardson,1995-09-01,1-60,James Cooper,90,230,Terminated,2020-02-01,Retired,Permanent - Salary,Engineering & Technical,0
10703,Gregory Wheeler,1996-02-01,1-60,Kylie Palmer,65,455,Terminated,2014-09-01,,Permanent - Salary,Engineering & Technical,1
10704,Tamara Avila,1996-04-01,1-00,Tamara Avila,0,465,Terminated,2016-11-01,,Permanent - Salary,Administration Finance & HR,0
10705,Erika Huang,1997-07-01,1-10,Cathy Mora,75,615,Active,,,Permanent - Salary,Engineering & Technical,1
10706,Joan Williams,1996-09-01,1-40,Alisha Blackwell,80,255,Terminated,2020-03-01,Retired,Permanent - Salary,Engineering & Technical,0
10707,Kylie Palmer,1997-06-01,1-00,Tamara Avila,0,900,Active,,,Permanent - Salary,Project Management & Consulting,1
10708,Breanna Velasquez,1998-01-01,1-20,Robert Harris,25,345,Terminated,2016-03-01,,Subcontractors,Engineering & Technical,0
10709,Michelle Lynch,1998-01-01,1-65,Melissa Hood,80,220,Terminated,,,Subcontractors,Project Management & Consulting,0
10710,Alisha Blackwell,1998-09-01,1-40,Krista Mcintyre,55,480,Active,,,Permanent - Salary,Planning,1
10711,Christina Gilbert,1999-02-01,1-60,Sara Robinson,90,200,Terminated,2019-08-01,Retired,Permanent - Salary,Engineering & Technical,0
10712,Jonathan Mckinney,2000-01-01,1-70,Lisa Harris,75,490,Terminated,2023-04-01,Voluntary,Permanent - Salary,Environmental Health & Safety,1
10713,Carol Jackson,2000-05-01,1-40,Cynthia Hanson,5,185,Terminated,2019-08-01,Retired,Permanent - Salary,Administration Finance & HR,0
10714,Christopher Parker,2001-01-01,1-40,Courtney Morrow,60,520,Active,,,Permanent - Salary,Engineering & Technical,0
10715,Paula Guzman,2001-01-01,1-20,Breanna Velasquez,70,345,Terminated,2016-06-01,,Subcontractors,Engineering & Technical,0
10716,Amanda Adams,2001-02-01,1-00,William English,0,170,Terminated,2017-06-01,,Permanent - Salary,Administration Finance & HR,0
10717,Brandy Price,2001-03-01,1-00,Kylie Palmer,5,290,Terminated,2022-03-01,Dismissal,Permanent - Salary,Communications IT & Design,0
10718,Tyler Contreras,2001-06-01,1-10,Steven Garcia,85,245,Terminated,2022-09-01,Retired,Permanent - Salary,Engineering & Technical,0
10719,Caleb Mills,2001-06-01,1-40,Krista Mcintyre,60,495,Active,,,Temporary - Other Hourly,Planning,0
10720,Terry Sullivan,2001-07-01,1-00,Tamara Avila,0,635,Terminated,2022-11-01,Voluntary,Subcontractors,Engineering & Technical,1
10721,Steven Garcia,2001-09-01,1-00,Kylie Palmer,1,395,Terminated,2022-02-01,Voluntary,Permanent - Salary,Project Management & Consulting,0
10722,Ashley Bush DDS,2001-10-01,1-61,Terry Sullivan,70,465,Terminated,2021-11-01,Voluntary,Subcontractors,Planning,0
10723,David Griffin,2001-10-01,1-60,Melissa Hood,70,270,Terminated,2014-07-01,,Permanent - Salary,Engineering & Technical,0
10724,Vanessa Gray,2002-05-01,1-20,Kylie Palmer,25,425,Terminated,2019-06-01,Dismissal,Permanent - Salary,Engineering & Technical,1
10725,Wendy Palmer,2002-06-01,1-60,Marc Page,50,395,Active,,,Subcontractors,Engineering & Technical,0
10726,Adrian Ortiz,2020-06-01,1-80,Toni Anderson,90,175,Terminated,2020-09-01,,Temporary - Other Hourly,Project Management & Consulting,0
10727,Gina Taylor,2013-03-01,1-40,Dawn Burns,94,240,Terminated,2014-03-01,,Permanent - Salary,Project Management & Consulting,0
10728,Sheryl Thomas,2003-01-01,1-20,Kylie Palmer,50,250,Terminated,2013-07-01,,Permanent - Salary,Planning,0
10729,Robert White,2007-02-01,1-20,Kylie Palmer,70,365,Terminated,2020-11-01,Dismissal,Permanent - Salary,Engineering & Technical,1
10730,Kimberly Barrett,2003-05-01,1-30,Unknown,65,490,Active,,,Permanent - Salary,Engineering & Technical,1
10731,Victoria Allen,2003-05-01,1-10,Cathy Mora,90,245,Terminated,2020-11-01,Dismissal,Permanent - Salary,Engineering & Technical,0
10732,Dana Foster,2003-06-01,1-70,Zoe Mcintyre,75,235,Terminated,2020-10-01,Voluntary,Permanent - Salary,Engineering & Technical,0
10733,Justin Lang,2003-09-01,1-20,Patricia Garcia,85,325,Terminated,2016-04-01,,Permanent - Salary,Engineering & Technical,0
10734,Julie Williams,2007-01-01,1-60,Joel Carroll,75,360,Terminated,2020-10-01,Voluntary,Permanent - Salary,Planning,1
10735,Chad Morgan,2001-05-01,1-10,Lisa Gardner,60,140,Terminated,2019-01-01,,Permanent - Salary,Project Management & Consulting,0
10736,Joshua Cardenas,2004-02-01,1-20,Unknown,85,295,Terminated,2016-06-01,,Permanent - Salary,Planning,0
10737,Daniel Ramsey,2004-03-01,1-10,Carolyn Mcgee,70,245,Terminated,2015-01-01,,Subcontractors,Landscape Architecture,0
10738,Elizabeth Klein,2004-04-01,1-60,Unknown,70,340,Active,2020-01-01,,Subcontractors,Engineering & Technical,0
10739,Scott Ramsey,2004-08-01,1-00,Thomas Patel,0,185,Terminated,2019-01-01,,Permanent - Salary,Administration Finance & HR,0
10740,Jonathan Davis,2004-09-01,1-00,Amanda Flores,0,180,Terminated,2023-08-01,Voluntary,Temporary - Other Hourly,Administration Finance & HR,0
10741,Bobby Perkins PhD,2004-11-01,1-65,Bailey Carr,80,375,Terminated,2015-03-01,,Subcontractors,Engineering & Technical,0
10742,Whitney Reed,2005-01-01,1-20,Breanna Velasquez,75,365,Terminated,2019-11-01,,Subcontractors,Engineering & Technical,0
10743,Rachel Lawrence,2005-03-01,1-20,Eric Evans,70,375,Active,,,Permanent - Salary,Engineering & Technical,1
10744,Robert Romero,2005-03-01,1-10,Kimberly Barrett,95,160,Terminated,2016-10-01,,Permanent - Salary,Project Management & Consulting,0
10745,Courtney Morrow,2005-04-01,1-40,Unknown,70,535,Active,,,Permanent - Salary,Engineering & Technical,1
10746,Kevin Scott,2005-05-01,1-70,Maurice Smith,90,210,Terminated,2021-03-01,Voluntary,Permanent - Salary,Engineering & Technical,0
10747,Eric Barajas,2012-01-01,1-30,Unknown,65,290,Terminated,2016-11-01,,Permanent - Salary,Engineering & Technical,0
10748,Felicia Duncan,2005-05-01,1-00,Steven Garcia,5,205,Terminated,2017-10-01,,Permanent - Salary,Communications IT & Design,0
10749,Heather Howard,2005-05-01,1-70,Katherine Montoya,85,225,Terminated,2013-11-01,,Permanent - Salary,Engineering & Technical,0
10750,Sarah Rivas,2005-08-01,1-00,Robert Harris,0,505,Active,,,Permanent - Salary,Project Management & Consulting,1
10751,Kevin Jackson,2008-11-01,1-40,Melissa Maldonado,88,275,Terminated,2013-05-01,,Permanent - Salary,Engineering & Technical,0
10752,Carrie Dorsey,2005-08-01,1-00,William English,0,215,Terminated,2014-10-01,,Permanent - Salary,Administration Finance & HR,0
10753,Michelle Munoz,2005-09-01,1-20,Caleb Mills,89,280,Terminated,2013-12-01,,Permanent - Salary,Engineering & Technical,0
10754,Margaret Lawson,2005-11-01,1-40,Krista Mcintyre,60,385,Terminated,2016-02-01,,Permanent - Salary,Planning,1
10755,Marc Page,2005-12-01,1-60,Bailey Carr,70,460,Active,2021-09-01,Voluntary,Subcontractors,Engineering & Technical,0
10756,Kimberly Robinson,2006-01-01,1-65,Erika Huang,95,260,Terminated,2021-01-01,Dismissal,Permanent - Salary,Engineering & Technical,0
10757,Andrew Smith,2006-04-01,1-60,Melissa Hood,75,290,Terminated,2016-05-01,,Permanent - Salary,Engineering & Technical,0
10758,Justin Parker,2006-05-01,1-20,Christopher Brooks,80,255,Terminated,2022-03-01,Voluntary,Permanent - Salary,Engineering & Technical,0
10759,Jennifer Mueller,2006-05-01,1-70,Unknown,85,200,Terminated,2019-04-01,,Permanent - Salary,Engineering & Technical,0
10760,Kimberly Bauer DDS,2018-06-01,1-00,Sarah Rivas,0,160,Terminated,2018-08-01,,Permanent - Salary,Administration Finance & HR,0
10761,Michael Crawford,2022-05-01,1-70,Phillip Wallace,75,400,Terminated,2023-08-01,Voluntary,Temporary - Other Hourly,Project Management & Consulting,0
10762,Michelle Weaver,2006-09-01,1-10,Sabrina Haney,85,270,Terminated,2015-06-01,,Permanent - Salary,Engineering & Technical,0
10763,Rodney Mccann,2006-10-01,1-40,Steven Rojas,80,320,Active,,,Permanent - Salary,Landscape Architecture,0
10764,Samantha Barker,2007-03-01,1-10,Lisa Gardner,70,410,Active,2023-05-01,Voluntary,Subcontractors,Engineering & Technical,0
10765,Michelle Vasquez,2007-04-01,1-80,Roger Martinez,90,230,Terminated,2015-02-01,,Permanent - Salary,Project Management & Consulting,0
10766,Charles Mann,2007-04-01,1-65,Erika Huang,95,225,Terminated,2017-11-01,,Permanent - Salary,Engineering & Technical,0
10767,Adam Walker,2007-05-01,1-40,Samantha Taylor,60,505,Inactive,,,Permanent - Salary,Engineering & Technical,1
10768,Makayla Campbell,2007-05-01,1-10,Christopher Williams,75,500,Active,,,Permanent - Salary,Engineering & Technical,1
10769,Michael Ford,2007-06-01,1-10,Brittney Banks,70,220,Terminated,2014-11-01,,Permanent - Salary,Engineering & Technical,0
10770,Laura Waters DVM,2007-07-01,1-60,Denise Thompson,85,240,Terminated,2014-09-01,,Permanent - Salary,Engineering & Technical,0
10771,Joshua Diaz,2007-09-01,1-60,Terry Sullivan,70,240,Terminated,2014-06-01,,Permanent - Salary,Planning,0
10772,Shannon Saunders,2011-10-01,1-00,Amanda Flores,0,140,Terminated,2019-10-01,Dismissal,Permanent - Salary,Administration Finance & HR,0
10773,Steven Faulkner,2008-01-01,1-60,John Ortega,0,160,Terminated,2020-04-01,Dismissal,Permanent - Salary,Administration Finance & HR,0
10774,Heather Floyd,2008-02-01,1-40,Dawn Burns,93,230,Terminated,2014-07-01,,Permanent - Salary,Project Management & Consulting,0
10775,Erin Poole,2008-04-01,1-20,Unknown,80,275,Terminated,2013-10-01,,Permanent - Salary,Planning,0
10776,Kathryn Terry,2008-04-01,1-70,Zoe Mcintyre,90,145,Terminated,2013-09-01,,Permanent - Salary,Engineering & Technical,0
10777,Tiffany Hardin,2008-05-01,1-20,Ian Jackson,80,305,Terminated,2015-08-01,,Permanent - Salary,Engineering & Technical,0
10778,Sylvia Mason,2008-05-01,1-40,Dawn Burns,85,335,Active,,,Permanent - Salary,Engineering & Technical,0
10779,Antonio Brown,2008-05-01,1-20,Steven Garcia,0,160,Terminated,2013-06-01,,Permanent - Salary,Communications IT & Design,0
10780,Roy Olson,2008-06-01,1-70,Katherine Montoya,90,175,Terminated,2015-06-01,,Permanent - Salary,Engineering & Technical,0
10781,Jeffrey Blevins,2008-06-01,1-20,Jessica Davis,90,230,Terminated,2016-02-01,,Permanent - Salary,Engineering & Technical,0
